track_id,reason,start_ts,end_ts,duration_sec,start_hhmmss,end_hhmmss
1,EYES_MOVING,1762608993.706,1762608994.141,0.435,00:00:09.054,00:00:09.489
1,EYES_MOVING,1762608996.800,1762608997.501,0.701,00:00:12.148,00:00:12.848
